iso3,year,mu,sigma,n,N_s,N_r,cj_ratio,real_gdp,inflation,unemployment,population,intrest,market_cap,elec_dem,lib_dem
USA,1997,0.00106754779187136,0.0114497786013668,253,117,136,0.860294117647059,12370300,73.6096572875977,4.94199991226196,272.821990966797,5.5,10770143000000,0.866,0.803
USA,1998,0.000938110934508525,0.0128147267787347,252,122,130,0.938461538461539,12924875,74.7482528686524,4.5,276.022003173828,4.75,12922580000000,0.867,0.804
USA,1999,0.000707794148037567,0.0113707350712182,252,123,129,0.953488372093023,13543775,76.3875885009766,4.21700000762939,279.195007324219,5.5,14777387400000,0.87,0.81
USA,2000,-0.000424238924622423,0.0140017489677904,252,115,137,0.839416058394161,14096025,78.9596252441406,3.96700000762939,282.295989990234,6.5,15107751000000,0.868,0.807
USA,2001,-0.000563519814122805,0.0135821795512876,248,118,130,0.907692307692308,14230725,81.1836242675781,4.74200010299683,285.216003417969,1.75,13983666000000,0.821,0.761
USA,2002,-0.00105606695700533,0.0163537048497479,252,116,136,0.852941176470588,14472700,82.4790420532227,5.78299999237061,288.019012451172,1.25,11054430000000,0.826,0.765
USA,2003,0.000929072301104764,0.0107373481666816,252,125,127,0.984251968503937,14877325,84.3742523193359,5.99200010299683,290.733001708984,1,14266265650000,0.859,0.795
USA,2004,0.000341736606398646,0.00698831974377996,252,120,132,0.909090909090909,15449775,86.6248474121094,5.54199981689453,293.389007568359,2.25,16323726330000,0.862,0.799
USA,2005,0.000117336233777537,0.00647734439262686,252,136,116,1.17241379310345,15987950,89.5408020019531,5.08300018310547,296.114990234375,4.25,17000864470000,0.861,0.801
USA,2006,0.000508702628306262,0.00630978153975359,251,117,134,0.873134328358209,16433150,92.4255752563477,4.60799980163574,298.929992675781,5.25,19568972500000,0.867,0.807
USA,2007,0.000138195681330287,0.0100925645884921,251,127,124,1.0241935483871,16762450,95.0787734985352,4.61700010299683,301.903015136719,4.25,19922279820000,0.897,0.841
USA,2008,-0.00192056138622107,0.0258400824934771,253,121,132,0.916666666666667,16781500,98.7059555053711,5.80000019073486,304.717987060547,0.125,11590277780000,0.898,0.842
USA,2009,0.000836111008132973,0.0171759478436263,252,138,114,1.21052631578947,16349125,98.390007019043,9.28299999237061,307.373992919922,0.125,15077285740000,0.902,0.85
USA,2010,0.00047735275934603,0.0113778085873629,252,132,120,1.1,16789776,100,9.60799980163574,309.736999511719,0.125,17283451680000,0.902,0.85
USA,2011,-0.000000126337979105731,0.0147118495849391,252,122,130,0.938461538461539,17052400,103.13973236084,8.93299961090088,311.944000244141,0.125,15640707040000,0.9,0.848
USA,2012,0.00050320555433785,0.00803681916347422,250,121,129,0.937984496124031,17442776,105.277976989746,8.07499980926514,314.1669921875,0.125,18668333210000,0.899,0.847
USA,2013,0.00102893745894079,0.00697399943953715,252,134,118,1.13559322033898,17812176,106.821472167969,7.35799980163574,316.330993652344,0.125,24034853520000,0.902,0.85
USA,2014,0.000428067701000621,0.00717024795683067,252,122,130,0.938461538461539,18261700,108.547019958496,6.15799999237061,318.618988037109,0.125,26330589190000,0.9,0.847
USA,2015,-0.0000289385838617812,0.00976987897156605,252,112,140,0.8,18799600,108.67862701416,5.27500009536743,320.925994873047,0.375,25067539600000,0.9,0.848
USA,2016,0.000361405372382382,0.00825985077056247,252,129,123,1.04878048780488,19141676,110.055671691895,4.875,323.221008300781,0.625,27352200720000,0.887,0.832
USA,2017,0.000707076559479643,0.0042126351872569,251,120,131,0.916030534351145,19612100,112.401641845703,4.35799980163574,325.279998779297,1.375,32120702650000,0.827,0.745
USA,2018,-0.00025658420491264,0.0107712016596974,251,132,119,1.10924369747899,20193924,115.143348693848,3.89199995994568,327.023010253906,2.375,30436313050000,0.823,0.742
USA,2019,0.00100673245771771,0.00786766011433497,252,120,132,0.909090909090909,20715650,117.231147766113,3.67499995231628,328.546997070313,1.625,34085727370000,0.812,0.735
USA,2020,0.00059545301581862,0.0218508110275471,253,142,111,1.27927927927928,20267576,118.695320129395,8.0920000076294,331.269012451172,0.125,41569861770000,0.807,0.725
USA,2021,0.000945126849779715,0.00825651183238657,252,127,125,1.016,21494800,124.25301361084,5.34999990463257,332.329986572266,0.125,48548538120000,0.821,0.752
USA,2022,-0.000861366663648595,0.0152390201753394,251,117,134,0.873134328358209,22034850,134.183029174805,3.63299989700317,333.507995605469,4.375,40297980320000,0.829,0.763
USA,2023,0.000867874125770727,0.00824121453651519,250,124,126,0.984126984126984,22671076,139.722381591797,3.625,335.135009765625,5.375,,0.843,0.771
USA,2024,0.000831441401680893,0.00797903340549479,252,128,124,1.03225806451613,23297924,143.89616394043,4.08099985122681,336.804992675781,4.375,,0.84,0.748
ZAF,2018,-0.00106893733216637,0.0180499830991076,250,129,121,1.06611570247934,4571783,152.428985595703,27.125,58.2330017089844,6.75,865327650000,0.747,0.639
ZAF,2019,0.000450630771854826,0.0126567411240976,249,131,118,1.11016949152542,4583667,158.710052490234,28.7000007629395,59.1310005187988,6.5,1056341440000,0.721,0.617
ZAF,2020,0.000073702333354797,0.0252164689928262,252,124,128,0.96875,4300904,163.908843994141,29.1749992370606,60.0029983520508,3.5,1051528630000,0.723,0.606
ZAF,2021,0.000505928854835562,0.0140749001825642,250,123,127,0.968503937007874,4514016,171.375869750977,34.2999992370606,60.6419982910156,3.75,1143003420000,0.725,0.607
ZAF,2022,-0.0002618240877228,0.020295094552784,250,107,143,0.748251748251748,4600300,183.147384643555,33.5,61.3559989929199,7,1171748130000,0.713,0.605
ZAF,2023,-0.000083107368167058,0.0168517793621323,248,105,143,0.734265734265734,4632433,193.952590942383,33.0999984741211,62.2719993591309,8.25,,0.705,0.6
